OrderID,Platform,City,Restaurant,Cuisine,OrderValue,DeliveryTime,CustomerRating,OrderHour,OrderDay
315,Zomato,Delhi,"Becker, Taylor and Davis",Fast Food,389.45,51,3,17,Weekend
316,Zomato,Bangalore,"Lucas, Parker and Alexander",Chinese,561.53,78,4,21,Weekend
317,Zomato,Delhi,"Diaz, Anderson and Browning",Chinese,381.63,20,4,12,Weekday
318,Swiggy,Bangalore,Burgess-Thompson,Fast Food,941.28,89,4,13,Weekday
319,Swiggy,Bangalore,Buchanan LLC,South Indian,441.86,46,4,19,Weekend
320,Zomato,Kolkata,"Shaw, Nelson and Martin",Biryani,539.76,77,4,20,Weekend
321,Swiggy,Delhi,Coffey-Phillips,Mughlai,591.89,38,5,17,Weekday
322,Swiggy,Kolkata,Brock-Mcdonald,Biryani,166.9,21,4,15,Weekday
323,Swiggy,Mumbai,Taylor and Sons,Mughlai,235.93,42,4,14,Weekday
324,Zomato,Chennai,"Ramsey, Whitney and Coffey",Italian,114.16,83,4,9,Weekday
325,Zomato,Pune,"Diaz, Gibbs and Smith",Chinese,115.43,70,5,23,Weekday
326,Swiggy,Mumbai,"Martinez, Richardson and Curry",Fast Food,234.01,39,4,13,Weekend
327,Zomato,Kolkata,Richards-Carson,Italian,171.12,66,4,12,Weekday
328,Zomato,Chennai,Rodriguez-Hall,Biryani,863.08,19,2,15,Weekend
329,Zomato,Mumbai,Harvey PLC,Mughlai,108.51,36,2,22,Weekend
330,Zomato,Pune,Herman-Walker,Biryani,976.46,82,5,12,Weekday
331,Zomato,Bangalore,Reid Group,North Indian,931.74,50,5,18,Weekday
332,Swiggy,Kolkata,"Turner, Ortiz and Taylor",Chinese,114.09,41,4,21,Weekend
333,Swiggy,Bangalore,Torres Group,South Indian,607.56,87,5,15,Weekend
334,Zomato,Kolkata,Davis PLC,Mughlai,225.96,25,4,14,Weekday
335,Swiggy,Hyderabad,Price LLC,South Indian,854.81,58,4,18,Weekend
336,Zomato,Mumbai,"Avery, Horton and Fernandez",Mughlai,345.99,72,4,14,Weekend
337,Zomato,Delhi,"Newton, Moore and Perry",Mughlai,627.29,63,2,18,Weekend
338,Swiggy,Chennai,Bass PLC,North Indian,173.83,34,3,21,Weekday
339,Zomato,Bangalore,Crosby-Ramirez,Chinese,195.9,15,5,16,Weekend
340,Zomato,Mumbai,"Wood, Ramos and Sampson",South Indian,178.57,70,4,17,Weekend
341,Swiggy,Mumbai,Garcia-Jennings,North Indian,418.52,26,4,21,Weekend
342,Zomato,Mumbai,"Winters, Newman and Brown",Chinese,472.43,25,4,17,Weekday
343,Swiggy,Chennai,Lopez-Martinez,Italian,252.55,49,3,16,Weekday
344,Swiggy,Delhi,Davis-Lewis,Italian,348.37,53,4,10,Weekend
345,Zomato,Delhi,"Harper, Smith and Buchanan",Mughlai,662.53,40,4,11,Weekend
346,Swiggy,Hyderabad,Zhang PLC,Chinese,857.45,63,5,14,Weekend
347,Zomato,Hyderabad,Jones PLC,Biryani,841.18,32,3,18,Weekday
348,Zomato,Bangalore,Willis and Sons,South Indian,968.12,55,3,20,Weekend
349,Swiggy,Bangalore,Schroeder-Kramer,Italian,352.27,65,3,23,Weekday
350,Swiggy,Chennai,"Smith, Garrison and Thomas",Biryani,595.09,74,5,12,Weekend
351,Zomato,Kolkata,Fernandez and Sons,Mughlai,162.24,67,4,11,Weekend
352,Swiggy,Bangalore,Guerrero Inc,Mughlai,238.73,69,4,10,Weekend
353,Zomato,Pune,Smith and Sons,Italian,580.93,68,4,21,Weekend
354,Swiggy,Mumbai,"Morris, Thompson and Williams",Biryani,323.41,60,3,18,Weekday
355,Zomato,Kolkata,"Fisher, Wilson and Brown",Chinese,969.15,70,2,10,Weekend
356,Swiggy,Pune,Strickland-Palmer,Mughlai,566.92,89,4,12,Weekend
357,Zomato,Hyderabad,Hayes and Sons,Italian,795.11,90,4,11,Weekend
358,Swiggy,Hyderabad,"Williams, Logan and Camacho",North Indian,365.89,25,2,20,Weekday
359,Zomato,Bangalore,"Turner, Schneider and Johnson",Chinese,509.8,41,4,14,Weekend
360,Swiggy,Hyderabad,Boone-Simmons,Mughlai,727.09,55,2,9,Weekday
361,Swiggy,Kolkata,Henry Group,Chinese,683.17,36,5,20,Weekday
362,Swiggy,Pune,Lam LLC,South Indian,397.89,69,5,12,Weekend
363,Swiggy,Delhi,"Hernandez, Martinez and Weber",Mughlai,691.58,65,1,18,Weekday
364,Zomato,Pune,"Kelley, Nguyen and Vang",Italian,449.95,42,3,21,Weekday
365,Swiggy,Kolkata,"Phillips, Wagner and Jordan",Biryani,583.2,61,3,16,Weekday
366,Zomato,Chennai,"Wilson, Pena and Rich",Biryani,540.54,55,4,18,Weekend
367,Swiggy,Bangalore,"Le, Lewis and Hayes",Chinese,860.97,37,5,20,Weekend
368,Swiggy,Chennai,Gutierrez Group,South Indian,381.87,45,3,11,Weekend
369,Swiggy,Pune,Perry-Davis,Italian,476.42,32,4,15,Weekday
370,Zomato,Chennai,Edwards-Scott,Fast Food,724.09,37,4,16,Weekend
371,Swiggy,Delhi,Mcdaniel Group,Chinese,857.79,21,5,9,Weekend
372,Swiggy,Delhi,Davis Inc,Biryani,445.55,86,4,16,Weekend
373,Zomato,Hyderabad,Reynolds Ltd,Mughlai,855.9,77,3,18,Weekday
374,Swiggy,Bangalore,"Watson, Anderson and Brown",North Indian,347.37,83,3,21,Weekend
375,Zomato,Pune,"Hoffman, Santiago and Jenkins",Fast Food,201.89,29,3,17,Weekend
376,Swiggy,Kolkata,"Pugh, Henderson and Moon",Mughlai,497.23,42,5,10,Weekday
377,Zomato,Kolkata,Schmitt PLC,North Indian,504.76,59,5,10,Weekend
378,Swiggy,Kolkata,Bell-Lane,Biryani,313.25,90,4,22,Weekend
379,Swiggy,Pune,Moore Group,South Indian,806.36,41,5,18,Weekend
380,Zomato,Pune,Boone LLC,Fast Food,251.54,52,3,13,Weekday
381,Swiggy,Kolkata,"Richardson, Farmer and Andrews",Biryani,470.44,22,5,22,Weekday
382,Swiggy,Delhi,Bruce-Villegas,South Indian,740.26,46,4,19,Weekend
383,Zomato,Delhi,"Austin, Day and Johnson",Fast Food,669.16,68,3,10,Weekday
384,Zomato,Pune,"Gallegos, Adams and White",Mughlai,350.4,62,4,16,Weekend
385,Swiggy,Kolkata,"Farmer, Dorsey and Bell",Biryani,862.45,26,4,16,Weekend
386,Swiggy,Kolkata,Kane PLC,Fast Food,457.94,69,5,16,Weekend
387,Zomato,Kolkata,"Morales, Thomas and Schultz",Chinese,403.98,88,2,22,Weekend
388,Zomato,Chennai,Davis PLC,Biryani,143.57,27,4,22,Weekend
389,Swiggy,Mumbai,Bennett Group,Biryani,242.19,73,1,15,Weekday
390,Swiggy,Chennai,Moore-Collins,Chinese,243.08,50,2,14,Weekend
391,Swiggy,Bangalore,Frank-Bradley,Mughlai,913.42,36,2,19,Weekend
392,Swiggy,Hyderabad,Ware and Sons,Mughlai,182.08,27,1,16,Weekday
393,Swiggy,Pune,Webster Inc,South Indian,567.5,71,1,20,Weekend
394,Swiggy,Kolkata,"Miller, Ramos and Coleman",Italian,724.63,76,2,15,Weekday
395,Swiggy,Mumbai,"Ramos, Nelson and Fischer",Chinese,430.81,53,2,21,Weekday
396,Swiggy,Mumbai,Reed Inc,Fast Food,606.96,36,4,20,Weekday
397,Swiggy,Hyderabad,Gregory-Watkins,Fast Food,717.91,42,2,10,Weekday
398,Swiggy,Pune,"Estrada, Williams and Foster",Mughlai,445.63,69,3,11,Weekday
399,Zomato,Chennai,"Brown, Harris and Dougherty",North Indian,323.35,51,4,20,Weekday
400,Zomato,Delhi,Duran LLC,Fast Food,646.23,39,4,13,Weekday
401,Swiggy,Hyderabad,Wilson-Jimenez,Italian,201.47,78,4,10,Weekday
402,Zomato,Bangalore,Thompson-James,South Indian,448.15,87,4,17,Weekday
403,Zomato,Kolkata,"Hall, Hansen and Barnett",North Indian,115.02,23,1,12,Weekday
404,Swiggy,Kolkata,Jones-Hensley,Italian,555.95,79,4,15,Weekend
405,Swiggy,Chennai,Graham Group,Fast Food,583.89,34,3,13,Weekday
406,Swiggy,Kolkata,Atkins PLC,South Indian,582.75,65,4,21,Weekday
407,Zomato,Chennai,Berry-Mckinney,Italian,756.96,45,2,10,Weekend
408,Swiggy,Hyderabad,Roberts-Sullivan,Fast Food,647.95,54,4,19,Weekday
409,Swiggy,Mumbai,Jackson-Meza,Mughlai,223.49,16,3,14,Weekend
410,Swiggy,Bangalore,Collier-Gillespie,South Indian,774.8,49,4,10,Weekday
411,Zomato,Kolkata,Kim Inc,Italian,344.78,23,3,18,Weekday
412,Zomato,Hyderabad,Graham Group,Fast Food,424.11,78,5,11,Weekend
413,Swiggy,Bangalore,"Miller, Harrell and Reese",Biryani,192.61,88,4,10,Weekday
414,Swiggy,Mumbai,Cook and Sons,Biryani,876.64,46,1,14,Weekend
415,Swiggy,Delhi,Dixon Inc,Biryani,131.83,68,3,12,Weekend
416,Zomato,Bangalore,"Hicks, Bullock and Bailey",Biryani,170.1,62,2,19,Weekday
417,Swiggy,Delhi,"Mullen, Brewer and Hernandez",Biryani,564.2,20,5,10,Weekend
418,Zomato,Kolkata,Thomas and Sons,Biryani,379.63,26,4,9,Weekend
419,Swiggy,Bangalore,Morrison Ltd,Fast Food,806.06,46,4,18,Weekend
420,Swiggy,Chennai,Thompson Ltd,Fast Food,784.43,46,3,23,Weekend
421,Swiggy,Delhi,Marshall-Elliott,Fast Food,411.78,16,5,9,Weekend
422,Zomato,Mumbai,"Cole, Glass and Cunningham",South Indian,576.83,45,4,9,Weekday
423,Zomato,Mumbai,"Downs, Morris and Maddox",North Indian,929.15,81,4,23,Weekend
424,Zomato,Chennai,Hernandez-Jones,North Indian,622.69,79,2,22,Weekend
425,Swiggy,Pune,Welch-Hogan,Fast Food,156.05,31,3,13,Weekend
426,Zomato,Chennai,"Brown, Romero and Collins",Biryani,761.82,55,4,12,Weekday
427,Swiggy,Delhi,Johnson-Wood,Biryani,793.13,28,3,11,Weekend
428,Zomato,Bangalore,Jones-Lin,Italian,208.66,60,5,12,Weekend
429,Zomato,Hyderabad,Gilbert PLC,Chinese,867.23,26,3,19,Weekend
430,Swiggy,Delhi,Ford-Spencer,Biryani,870.92,33,2,12,Weekend
431,Zomato,Pune,"Huang, Cole and Pacheco",North Indian,709.47,48,5,11,Weekday
432,Zomato,Kolkata,"Lopez, Jacobs and Mason",Italian,600.36,85,3,16,Weekday
433,Swiggy,Mumbai,Hayes LLC,North Indian,155.5,43,2,22,Weekend
434,Zomato,Chennai,"Miller, Lucas and Williams",Mughlai,943.82,25,4,13,Weekday
435,Swiggy,Mumbai,"Kim, Gonzales and Mills",South Indian,912.25,71,5,10,Weekend
436,Swiggy,Mumbai,Cox LLC,Italian,145.57,88,4,20,Weekend
437,Zomato,Mumbai,Ortiz-Morgan,Italian,714.89,37,3,23,Weekday
438,Zomato,Bangalore,"Williams, Mccoy and Cook",Italian,895.08,19,4,18,Weekday
439,Zomato,Hyderabad,Davis-Gregory,Italian,894.5,76,2,13,Weekend
440,Swiggy,Hyderabad,King-York,South Indian,678.39,82,3,21,Weekday
441,Zomato,Kolkata,"Marks, Cook and Aguilar",Mughlai,423.2,84,4,14,Weekend
442,Zomato,Bangalore,Rangel LLC,South Indian,123.46,43,1,21,Weekend
443,Swiggy,Kolkata,"Hale, Myers and Larson",Italian,576.49,89,5,11,Weekday
444,Swiggy,Chennai,Collins Group,South Indian,339.87,22,4,12,Weekend
445,Zomato,Kolkata,"Conner, Li and Santiago",Biryani,256.34,45,4,21,Weekend
446,Swiggy,Chennai,"Osborn, Gaines and Davis",Mughlai,416.51,87,4,18,Weekday
447,Zomato,Pune,"Henderson, Cox and Cox",Chinese,258.0,19,2,12,Weekday
448,Swiggy,Pune,Bean LLC,Italian,100.62,40,5,14,Weekday
449,Zomato,Mumbai,Lee-Cooke,North Indian,232.94,33,4,22,Weekend
450,Swiggy,Bangalore,Jones Inc,Mughlai,947.73,65,4,14,Weekend
451,Zomato,Delhi,"Wise, Conley and Stephenson",South Indian,759.12,70,4,16,Weekend
452,Swiggy,Chennai,Stanley PLC,Fast Food,724.2,60,3,18,Weekday
453,Zomato,Bangalore,Harper and Sons,Mughlai,719.65,31,3,9,Weekend
454,Swiggy,Delhi,White Ltd,Fast Food,386.4,43,4,10,Weekend
455,Swiggy,Bangalore,"Lamb, Martin and Kim",Mughlai,170.03,59,5,11,Weekday
456,Zomato,Hyderabad,Diaz-Ball,North Indian,338.69,46,4,14,Weekend
457,Swiggy,Chennai,Bishop-Goodwin,North Indian,143.33,71,4,11,Weekend
458,Zomato,Hyderabad,Young-Allen,Chinese,591.42,27,5,21,Weekday
459,Swiggy,Hyderabad,Mckee-Lee,North Indian,819.28,19,3,14,Weekend
460,Swiggy,Mumbai,"Valentine, Joyce and Murray",Chinese,253.09,63,3,10,Weekday
461,Zomato,Pune,Strickland-Shaw,Fast Food,903.9,18,4,19,Weekday
462,Zomato,Delhi,Burch-Montoya,North Indian,191.13,41,5,15,Weekend
463,Zomato,Bangalore,"Taylor, Wright and Davidson",South Indian,186.32,65,4,22,Weekend
464,Swiggy,Mumbai,Spencer-Garcia,Chinese,103.43,26,3,19,Weekend
465,Swiggy,Mumbai,"Rosales, Mitchell and Hines",North Indian,286.26,52,5,16,Weekday
466,Zomato,Kolkata,Cole-Palmer,Italian,523.85,48,2,17,Weekend
467,Swiggy,Bangalore,Davis-Lozano,Italian,432.46,72,1,16,Weekend
468,Zomato,Delhi,Wilkerson-Arias,Biryani,341.71,22,3,20,Weekday
469,Swiggy,Chennai,Brown-Shaw,Chinese,827.36,67,5,18,Weekday
470,Swiggy,Kolkata,Hughes Inc,Italian,836.56,68,5,19,Weekend
471,Swiggy,Hyderabad,Walker-Flores,Chinese,171.06,19,4,23,Weekday
472,Swiggy,Kolkata,Combs Ltd,Italian,255.59,36,5,21,Weekday
473,Swiggy,Mumbai,Moody-Taylor,Italian,170.53,70,3,22,Weekday
474,Zomato,Bangalore,Lowery-Kennedy,Mughlai,922.76,23,2,17,Weekend
475,Zomato,Kolkata,Blake Group,Chinese,567.72,16,4,18,Weekend
476,Swiggy,Hyderabad,Gilbert-Bullock,South Indian,233.38,90,4,10,Weekday
477,Swiggy,Kolkata,Scott and Sons,Chinese,880.73,59,5,13,Weekend
478,Zomato,Pune,"Bentley, Lynch and Henderson",Fast Food,525.74,37,3,11,Weekend
479,Swiggy,Hyderabad,Young-Martinez,Chinese,721.46,21,4,23,Weekend
480,Zomato,Mumbai,Barnes PLC,Chinese,835.65,53,3,22,Weekend
481,Swiggy,Kolkata,Brown-Copeland,South Indian,220.95,71,4,14,Weekend
482,Zomato,Pune,Carlson-Smith,Mughlai,180.36,71,3,22,Weekend
483,Zomato,Kolkata,"Andrews, Higgins and Carter",Fast Food,880.47,22,4,11,Weekday
484,Zomato,Chennai,Mendez and Sons,Fast Food,463.05,82,5,9,Weekday
485,Swiggy,Kolkata,"Butler, Beck and Miller",South Indian,853.28,46,1,9,Weekend
486,Swiggy,Bangalore,Jones-Fox,Chinese,841.16,79,3,23,Weekday
487,Swiggy,Delhi,"Hartman, Romero and Smith",Chinese,539.91,72,3,22,Weekend
488,Zomato,Bangalore,Williams-Hughes,South Indian,853.89,48,4,20,Weekday
489,Zomato,Mumbai,King-Smith,Italian,144.69,88,4,12,Weekday
490,Swiggy,Chennai,Cooper Ltd,South Indian,342.18,67,4,22,Weekday
491,Zomato,Delhi,"Fuller, Ingram and Moss",Mughlai,255.88,16,3,18,Weekend
492,Zomato,Hyderabad,Anderson-Bell,Italian,866.43,73,3,16,Weekend
493,Zomato,Pune,Li-Thompson,North Indian,106.61,62,4,18,Weekend
494,Zomato,Chennai,"Marshall, Dominguez and Welch",North Indian,533.56,58,5,19,Weekend
495,Zomato,Bangalore,Brown Group,Mughlai,739.98,53,3,17,Weekday
496,Swiggy,Kolkata,Carter Inc,Biryani,822.13,66,4,19,Weekday
497,Swiggy,Chennai,Blackwell LLC,Italian,997.72,48,5,15,Weekend
498,Swiggy,Pune,Robertson-Hays,Mughlai,995.28,39,3,20,Weekday
499,Zomato,Chennai,"Kennedy, Johnson and Lucas",Chinese,556.58,36,5,23,Weekday
500,Zomato,Mumbai,Kelly-Norman,Italian,215.15,48,4,17,Weekday
501,Zomato,Chennai,"Rivera, Martinez and Richardson",North Indian,300.03,43,4,13,Weekend
502,Zomato,Bangalore,Paul-Kline,Chinese,627.01,74,5,16,Weekday
503,Swiggy,Hyderabad,Morgan-Lopez,South Indian,550.43,63,4,15,Weekday
504,Swiggy,Delhi,"Jimenez, Glass and Stone",South Indian,408.4,87,5,16,Weekday
505,Zomato,Kolkata,Acosta Inc,Mughlai,262.32,25,4,19,Weekday
506,Zomato,Chennai,Morrison-Short,North Indian,104.24,50,3,21,Weekday
507,Swiggy,Hyderabad,"Carter, Garcia and Murphy",Biryani,787.21,26,2,15,Weekend
508,Zomato,Hyderabad,Parker-Morrison,Italian,444.98,19,4,20,Weekend
509,Swiggy,Bangalore,Jackson-Wallace,Biryani,849.91,39,1,9,Weekday
510,Swiggy,Chennai,Williams-Berg,Chinese,380.88,28,3,18,Weekend
511,Swiggy,Mumbai,Mendez-Graham,Biryani,141.15,52,4,17,Weekend
512,Zomato,Chennai,"Whitney, Gould and Jones",South Indian,408.46,77,3,12,Weekday
513,Zomato,Mumbai,"Sullivan, Palmer and Brady",South Indian,301.89,31,3,9,Weekday
514,Swiggy,Bangalore,Cisneros and Sons,Mughlai,685.49,19,3,19,Weekend
515,Swiggy,Pune,"Gregory, Kim and Martinez",North Indian,695.77,17,1,10,Weekend
516,Zomato,Hyderabad,Osborne LLC,North Indian,592.55,75,4,12,Weekday
517,Zomato,Hyderabad,Reyes-Bradley,Mughlai,190.88,81,3,18,Weekday
518,Zomato,Kolkata,"Hernandez, Cole and Watson",North Indian,560.43,30,3,21,Weekday
519,Zomato,Delhi,Hines-Berry,Fast Food,279.77,48,5,12,Weekend
520,Zomato,Bangalore,"Richardson, Edwards and Ramirez",South Indian,135.47,78,5,20,Weekend
521,Zomato,Delhi,Johnson and Sons,North Indian,111.47,26,5,22,Weekend
522,Swiggy,Mumbai,Holmes-Mcintyre,Biryani,560.53,27,5,19,Weekday
523,Zomato,Bangalore,Green LLC,Chinese,517.85,27,5,22,Weekday
524,Zomato,Bangalore,"Griffin, Davies and Mitchell",Biryani,709.09,69,4,10,Weekday
525,Swiggy,Kolkata,Gonzalez-Taylor,South Indian,697.02,36,3,23,Weekend
526,Zomato,Chennai,Hayes Ltd,North Indian,435.36,58,3,15,Weekend
527,Zomato,Bangalore,Osborn-Cochran,Biryani,447.14,76,4,19,Weekday
528,Swiggy,Delhi,Contreras-Mckinney,Mughlai,753.77,35,2,23,Weekend
529,Zomato,Delhi,"Daniels, Vance and York",Fast Food,441.78,60,4,22,Weekday
530,Zomato,Hyderabad,"Mckinney, Graves and Thompson",North Indian,898.83,71,1,13,Weekend
531,Swiggy,Chennai,Hicks-Martinez,Biryani,710.14,88,4,12,Weekend
532,Swiggy,Hyderabad,Conner and Sons,Mughlai,753.99,76,3,19,Weekend
533,Swiggy,Kolkata,Johnson-Spencer,Biryani,602.51,21,1,23,Weekday
534,Zomato,Kolkata,Mcdonald-Bird,Italian,882.47,24,4,14,Weekday
535,Zomato,Bangalore,Salazar Inc,North Indian,556.24,85,4,15,Weekday
536,Swiggy,Hyderabad,Parker Ltd,Italian,821.14,72,2,16,Weekend
537,Zomato,Mumbai,"Mendoza, Jenkins and Ortiz",Italian,770.72,17,2,15,Weekday
538,Swiggy,Kolkata,"Jones, Compton and Day",North Indian,812.6,53,5,17,Weekday
539,Zomato,Bangalore,Owens-Holmes,Chinese,842.78,43,5,14,Weekend
540,Zomato,Chennai,Humphrey PLC,Italian,202.62,43,1,14,Weekend
541,Zomato,Chennai,"Matthews, Saunders and Anderson",North Indian,141.2,36,4,22,Weekend
542,Swiggy,Bangalore,"Bartlett, Brown and Martinez",Fast Food,276.33,30,5,15,Weekday
543,Zomato,Kolkata,Torres and Sons,Biryani,271.52,58,2,15,Weekday
544,Swiggy,Kolkata,Donovan-Perez,Italian,511.65,90,5,11,Weekend
545,Swiggy,Pune,"Jacobson, Singleton and King",Mughlai,143.71,70,5,16,Weekday
546,Swiggy,Chennai,"Huber, Hill and Weber",Biryani,215.54,64,4,18,Weekend
547,Zomato,Hyderabad,"Ferguson, Shaw and Jackson",Fast Food,924.32,46,3,14,Weekend
548,Zomato,Kolkata,"Moore, Hopkins and Le",South Indian,224.36,80,3,20,Weekend
549,Swiggy,Delhi,"Morgan, Bradshaw and Williams",South Indian,661.75,52,4,23,Weekday
550,Swiggy,Pune,Miller Ltd,Fast Food,724.88,56,4,21,Weekend
551,Zomato,Pune,"Baker, Clark and Armstrong",Fast Food,948.41,68,4,23,Weekend
552,Zomato,Kolkata,"Fowler, Jimenez and Burton",North Indian,570.46,18,3,9,Weekday
553,Swiggy,Bangalore,May-Turner,Biryani,806.98,51,4,11,Weekday
554,Zomato,Delhi,Ballard Ltd,Biryani,587.05,60,5,10,Weekday
555,Zomato,Delhi,Evans-Jones,Fast Food,805.88,51,4,9,Weekend
556,Zomato,Hyderabad,Moore Group,Biryani,978.24,55,5,9,Weekday
557,Zomato,Delhi,Marshall-Peterson,Fast Food,881.96,71,5,23,Weekend
558,Swiggy,Kolkata,Edwards Ltd,Mughlai,967.86,52,4,19,Weekday
559,Swiggy,Delhi,Gross-Valencia,Mughlai,562.46,63,1,13,Weekend
560,Swiggy,Delhi,Anderson-Wood,Fast Food,861.41,15,3,20,Weekday
561,Swiggy,Delhi,"Rodriguez, Allen and Martinez",Chinese,637.19,53,4,18,Weekend
562,Swiggy,Kolkata,Wright-Davis,Mughlai,386.07,43,5,17,Weekday
563,Swiggy,Hyderabad,Dougherty-Lin,Fast Food,583.33,26,3,23,Weekday
564,Zomato,Bangalore,Wright-Grimes,Chinese,364.22,82,4,17,Weekday
565,Swiggy,Chennai,Li PLC,Chinese,501.1,46,5,19,Weekend
566,Zomato,Kolkata,"Edwards, Hines and Jimenez",North Indian,447.29,84,4,9,Weekend
567,Zomato,Hyderabad,"Owens, Koch and Jimenez",North Indian,366.79,39,3,10,Weekday
568,Swiggy,Kolkata,Landry PLC,Fast Food,579.89,23,3,19,Weekday
569,Zomato,Kolkata,Levy-Lewis,North Indian,285.02,70,4,10,Weekday
570,Swiggy,Hyderabad,Williams-Campbell,Mughlai,398.54,26,2,11,Weekend
571,Swiggy,Pune,"Khan, Pena and Ruiz",Biryani,304.88,48,4,16,Weekend
572,Zomato,Bangalore,"Smith, Rodriguez and Anderson",North Indian,450.55,30,4,19,Weekday
573,Swiggy,Chennai,Luna-Gallagher,Biryani,165.33,79,2,21,Weekend
574,Swiggy,Bangalore,Williams-Williams,Biryani,934.02,63,3,19,Weekday
575,Zomato,Delhi,"Lee, Tran and Jones",Fast Food,297.88,65,4,22,Weekend
576,Swiggy,Bangalore,"Cole, Pierce and Bryan",Mughlai,898.28,62,5,9,Weekday
577,Swiggy,Mumbai,"Becker, Wilson and Hester",North Indian,615.45,65,4,10,Weekend
578,Swiggy,Chennai,Brooks-Hatfield,Mughlai,913.19,59,3,23,Weekday
579,Swiggy,Delhi,"Mcmillan, Fischer and Gonzalez",South Indian,655.2,47,3,11,Weekday
580,Zomato,Chennai,"Morales, Williams and Williams",Fast Food,165.83,23,3,12,Weekend
581,Zomato,Bangalore,"Cook, Wells and Bryant",South Indian,704.17,45,2,18,Weekday
582,Swiggy,Bangalore,"Barry, Taylor and Velazquez",Italian,505.58,54,4,11,Weekend
583,Zomato,Hyderabad,Martin-Ewing,South Indian,104.35,46,4,20,Weekend
584,Zomato,Kolkata,"Kirby, Wheeler and Romero",Chinese,220.88,57,5,16,Weekend
585,Zomato,Kolkata,"Patel, Erickson and Evans",Chinese,538.27,28,3,18,Weekday
586,Zomato,Kolkata,Richardson Ltd,Biryani,226.0,83,3,20,Weekday
587,Swiggy,Mumbai,Whitney PLC,Biryani,556.46,18,5,18,Weekend
588,Swiggy,Mumbai,Robles-Swanson,Fast Food,334.55,84,4,21,Weekday
589,Zomato,Hyderabad,"Soto, Carlson and Baker",South Indian,902.29,90,4,13,Weekday
590,Zomato,Pune,"Patton, Parsons and Lane",Fast Food,181.5,61,4,19,Weekday
591,Swiggy,Kolkata,"Williams, Castillo and Warren",Fast Food,226.33,35,3,18,Weekday
592,Zomato,Bangalore,"Harvey, Randall and Hernandez",North Indian,296.94,77,3,13,Weekend
593,Swiggy,Mumbai,"Allen, Armstrong and Graves",Mughlai,286.1,61,3,23,Weekend
594,Swiggy,Mumbai,Smith LLC,Mughlai,391.66,81,4,13,Weekend
595,Swiggy,Hyderabad,Hernandez-Vaughn,Mughlai,440.67,90,4,22,Weekday
596,Zomato,Hyderabad,Shaw-Carr,South Indian,564.73,60,5,14,Weekend
597,Zomato,Pune,Salas-Fitzgerald,North Indian,551.65,32,4,12,Weekday
598,Zomato,Delhi,Thornton PLC,South Indian,268.22,61,4,22,Weekday
599,Swiggy,Hyderabad,Hoffman Ltd,Biryani,397.2,29,4,16,Weekend
600,Swiggy,Pune,Fox-Edwards,South Indian,682.53,67,1,9,Weekday
601,Swiggy,Delhi,Stevens PLC,Mughlai,561.38,88,2,11,Weekend
602,Swiggy,Pune,Payne-Lowe,Italian,639.42,87,4,23,Weekend
603,Swiggy,Delhi,"Becker, Lara and Baker",Italian,645.87,75,5,11,Weekday
604,Zomato,Pune,Lee-Wright,South Indian,815.15,38,4,17,Weekend
605,Swiggy,Chennai,"Evans, David and Hendrix",Mughlai,408.4,73,4,10,Weekday
606,Zomato,Hyderabad,Bush-Vaughn,South Indian,197.71,40,4,23,Weekend
607,Swiggy,Pune,Stewart-Bailey,North Indian,259.68,19,5,17,Weekday
608,Swiggy,Hyderabad,"Hill, Martinez and Rhodes",Mughlai,217.3,84,5,23,Weekend
609,Zomato,Bangalore,Huang-Foster,Biryani,139.09,82,4,21,Weekend
610,Zomato,Bangalore,Blevins-Ballard,Fast Food,824.16,88,2,11,Weekend
611,Zomato,Kolkata,Williams-Moses,South Indian,919.08,25,3,23,Weekend
612,Zomato,Delhi,Reed Group,North Indian,738.23,15,4,10,Weekday
613,Zomato,Chennai,"Scott, Mendoza and Harris",South Indian,718.99,55,4,10,Weekday
614,Zomato,Chennai,"Nelson, Hoffman and Nelson",Fast Food,328.27,83,4,14,Weekend
615,Zomato,Kolkata,Gilbert PLC,South Indian,471.91,86,4,14,Weekend
616,Zomato,Bangalore,Sanchez Ltd,Fast Food,409.92,65,4,22,Weekday
617,Swiggy,Hyderabad,"Perez, Hall and Garcia",Biryani,729.38,35,2,17,Weekend
618,Zomato,Kolkata,Love-Garcia,Fast Food,652.62,21,3,19,Weekday
619,Swiggy,Kolkata,Smith PLC,South Indian,524.5,70,2,13,Weekday
620,Zomato,Mumbai,Russell Group,Fast Food,133.98,64,5,15,Weekend
621,Swiggy,Kolkata,Santos-Avila,Biryani,257.74,78,4,12,Weekend
622,Swiggy,Mumbai,Morris-Brewer,Biryani,639.56,81,4,18,Weekday
623,Swiggy,Bangalore,Pearson and Sons,South Indian,689.52,35,2,13,Weekend
624,Zomato,Chennai,"Rodgers, Jefferson and Johnson",Italian,464.91,40,4,20,Weekday
625,Swiggy,Pune,Butler and Sons,Chinese,753.52,86,5,14,Weekend
626,Zomato,Delhi,Osborn Group,Fast Food,966.75,73,5,18,Weekday
627,Zomato,Delhi,Lopez-Curry,Italian,555.61,86,2,13,Weekend
628,Swiggy,Kolkata,Mcdowell-Smith,Fast Food,961.04,83,5,18,Weekend
629,Zomato,Hyderabad,"Morrison, Hebert and Rogers",Fast Food,535.27,46,4,21,Weekend
